ID,answer
TEST_24712,yes
TEST_24713,white
TEST_24714,white
TEST_24715,2
TEST_24716,white
TEST_24717,white
TEST_24718,2
TEST_24719,white/
TEST_24720,white
TEST_24721,white
TEST_24722,yes
TEST_24723,2
TEST_24724,yes
TEST_24725,yes
TEST_24726,2
TEST_24727,white
TEST_24728,to
TEST_24729,yes
TEST_24730,on
TEST_24731,yes
TEST_24732,white
TEST_24733,yes
TEST_24734,yes
TEST_24735,whitenis
TEST_24736,2
TEST_24737,yes
TEST_24738,white
TEST_24739,yes
TEST_24740,white
TEST_24741,white
TEST_24742,yes
TEST_24743,yes
TEST_24744,white
TEST_24745,yes
TEST_24746,white
TEST_24747,white
TEST_24748,2
TEST_24749,yes
TEST_24750,white
TEST_24751,yes
TEST_24752,white
TEST_24753,yes
TEST_24754,yes
TEST_24755,white white
TEST_24756,white
TEST_24757,white
TEST_24758,white
TEST_24759,yes
TEST_24760,yes
TEST_24761,white
TEST_24762,yes
TEST_24763,white
TEST_24764,yes
TEST_24765,white
TEST_24766,white
TEST_24767,white
TEST_24768,white
TEST_24769,white
TEST_24770,yes
TEST_24771,on
TEST_24772,white
TEST_24773,yes
TEST_24774,white
TEST_24775,white
TEST_24776,2
TEST_24777,yes
TEST_24778,yes
TEST_24779,yes
TEST_24780,yes
TEST_24781,white
TEST_24782,white
TEST_24783,white
TEST_24784,white
TEST_24785,yes
TEST_24786,yes
TEST_24787,white
TEST_24788,yes
TEST_24789,white
TEST_24790,white
TEST_24791,white
TEST_24792,2
TEST_24793,yes
TEST_24794,yes
TEST_24795,yes
TEST_24796,yes
TEST_24797,2
TEST_24798,white
TEST_24799,yes
TEST_24800,white
TEST_24801,2
TEST_24802,white
TEST_24803,yes
TEST_24804,white
TEST_24805,yes
TEST_24806,yes
TEST_24807,white
TEST_24808,white
TEST_24809,whiteizza
TEST_24810,on
TEST_24811,2
TEST_24812,white
TEST_24813,white
TEST_24814,white
TEST_24815,yes
TEST_24816,white
TEST_24817,yes
TEST_24818,yes
TEST_24819,yes
TEST_24820,whitechen
TEST_24821,yes
TEST_24822,white
TEST_24823,2
TEST_24824,white
TEST_24825,yes
TEST_24826,white
TEST_24827,white
TEST_24828,white
TEST_24829,yes
TEST_24830,white
TEST_24831,white
TEST_24832,man
TEST_24833,yes
TEST_24834,white
TEST_24835,white
TEST_24836,yes
TEST_24837,yes
TEST_24838,man
TEST_24839,2
TEST_24840,yes
TEST_24841,white
TEST_24842,yes
TEST_24843,yes
TEST_24844,yes
TEST_24845,yes
TEST_24846,yes
TEST_24847,yes
TEST_24848,white
TEST_24849,yes
TEST_24850,white
TEST_24851,on
TEST_24852,yes
TEST_24853,on
TEST_24854,white
TEST_24855,2
TEST_24856,yes
TEST_24857,white
TEST_24858,yes
TEST_24859,white
TEST_24860,white
TEST_24861,yes
TEST_24862,white
TEST_24863,yes
TEST_24864,white
TEST_24865,white
TEST_24866,yes
TEST_24867,2
TEST_24868,on
TEST_24869,whitenis
TEST_24870,yes
TEST_24871,white
TEST_24872,yes
TEST_24873,yes
TEST_24874,white
TEST_24875,yes
TEST_24876,yes
TEST_24877,yes
TEST_24878,white
TEST_24879,yes
TEST_24880,2
TEST_24881,2
TEST_24882,2
TEST_24883,yes
TEST_24884,yes
TEST_24885,yes
TEST_24886,white
TEST_24887,yes
TEST_24888,yes
TEST_24889,white
TEST_24890,yes
TEST_24891,yes
TEST_24892,yes
TEST_24893,yes
TEST_24894,no
TEST_24895,white
TEST_24896,white
TEST_24897,white
TEST_24898,white
TEST_24899,white
TEST_24900,yes
TEST_24901,white
TEST_24902,yes
TEST_24903,2
TEST_24904,yes
TEST_24905,yes
TEST_24906,yes
TEST_24907,white
TEST_24908,white
TEST_24909,yes
TEST_24910,yes
TEST_24911,whiteike
TEST_24912,white
TEST_24913,yes
TEST_24914,white
TEST_24915,white
TEST_24916,white
TEST_24917,white
TEST_24918,whiteike
TEST_24919,yes
TEST_24920,white
TEST_24921,white
TEST_24922,whitechen
TEST_24923,white
TEST_24924,yes
TEST_24925,whitenis
TEST_24926,yes
TEST_24927,to
TEST_24928,white
TEST_24929,yes
TEST_24930,yes
TEST_24931,yes
TEST_24932,white
TEST_24933,white
TEST_24934,yes
TEST_24935,white
TEST_24936,white
TEST_24937,yes
TEST_24938,2
TEST_24939,white
TEST_24940,yes
TEST_24941,yes
TEST_24942,white
TEST_24943,white
TEST_24944,white
TEST_24945,2
TEST_24946,yes
TEST_24947,white
TEST_24948,yes
TEST_24949,yes
TEST_24950,yes
TEST_24951,white
TEST_24952,yes
TEST_24953,2
TEST_24954,yes
TEST_24955,man
TEST_24956,yes
TEST_24957,yes
TEST_24958,on
TEST_24959,white
TEST_24960,white
TEST_24961,man
TEST_24962,white
TEST_24963,yes
TEST_24964,yes
TEST_24965,white
TEST_24966,white
TEST_24967,white
TEST_24968,yes
TEST_24969,white
TEST_24970,white
TEST_24971,yes
TEST_24972,white
TEST_24973,yes
TEST_24974,white
TEST_24975,2
TEST_24976,yes
TEST_24977,2
TEST_24978,yes
TEST_24979,whitenis
TEST_24980,white
TEST_24981,2
TEST_24982,white y
TEST_24983,white
TEST_24984,yes
TEST_24985,white
TEST_24986,whitecher
TEST_24987,yes
TEST_24988,yes
TEST_24989,left
TEST_24990,yes
TEST_24991,white
TEST_24992,yes
TEST_24993,yes
TEST_24994,2
TEST_24995,yes
TEST_24996,2
TEST_24997,yes
TEST_24998,white
TEST_24999,yes
TEST_25000,white:
TEST_25001,on
TEST_25002,yes
TEST_25003,yes
TEST_25004,whiteike
TEST_25005,man
TEST_25006,white
TEST_25007,to
TEST_25008,yes
TEST_25009,yes
TEST_25010,white
TEST_25011,man
TEST_25012,white
TEST_25013,white
TEST_25014,on
TEST_25015,2
TEST_25016,left
TEST_25017,yes
TEST_25018,whiteinner
TEST_25019,yes
TEST_25020,white
TEST_25021,white
TEST_25022,white
TEST_25023,2
TEST_25024,white
TEST_25025,yes
TEST_25026,on
TEST_25027,yes
TEST_25028,yes
TEST_25029,yes
TEST_25030,white
TEST_25031,yes
TEST_25032,yes
TEST_25033,white
TEST_25034,white
TEST_25035,yes
TEST_25036,2
TEST_25037,2
TEST_25038,white
TEST_25039,white
TEST_25040,2
TEST_25041,whitenis
TEST_25042,yes
TEST_25043,2
TEST_25044,white
TEST_25045,yes
TEST_25046,on
TEST_25047,2
TEST_25048,white
TEST_25049,white
TEST_25050,yes
TEST_25051,white
TEST_25052,white
TEST_25053,yes
TEST_25054,2
TEST_25055,white
TEST_25056,yes
TEST_25057,white
TEST_25058,white
TEST_25059,yes
TEST_25060,yes
TEST_25061,2
TEST_25062,yes
TEST_25063,2
TEST_25064,on
TEST_25065,whiteinese
TEST_25066,yes
TEST_25067,yes
TEST_25068,on
TEST_25069,yes
TEST_25070,yes
TEST_25071,2
TEST_25072,2
TEST_25073,whiteth
TEST_25074,yes
TEST_25075,2
TEST_25076,white
TEST_25077,to
TEST_25078,yes
TEST_25079,yes
TEST_25080,yes
TEST_25081,yes
TEST_25082,white
TEST_25083,yes
TEST_25084,white
TEST_25085,white
TEST_25086,white
TEST_25087,white
TEST_25088,yes
TEST_25089,whiteday
TEST_25090,white
TEST_25091,yes
TEST_25092,yes
TEST_25093,white
TEST_25094,yes
TEST_25095,2
TEST_25096,white
TEST_25097,man
TEST_25098,yes
TEST_25099,white
TEST_25100,2
TEST_25101,white
TEST_25102,white
TEST_25103,yes
TEST_25104,2
TEST_25105,overcast
TEST_25106,white
TEST_25107,white
TEST_25108,white
TEST_25109,yes
TEST_25110,yes
TEST_25111,man
TEST_25112,white
TEST_25113,on
TEST_25114,white
TEST_25115,white
TEST_25116,yes
TEST_25117,2
TEST_25118,white
TEST_25119,white
TEST_25120,yes
TEST_25121,yes
TEST_25122,white
TEST_25123,white
TEST_25124,white
TEST_25125,yes
TEST_25126,2
TEST_25127,2
TEST_25128,2
TEST_25129,2
TEST_25130,white
TEST_25131,white
TEST_25132,white
TEST_25133,yes
TEST_25134,white
TEST_25135,white
TEST_25136,yes
TEST_25137,white
TEST_25138,yes
TEST_25139,white
TEST_25140,2
TEST_25141,yes
TEST_25142,white
TEST_25143,white
TEST_25144,white
TEST_25145,yes
TEST_25146,yes
TEST_25147,yes
TEST_25148,white
TEST_25149,white
TEST_25150,yes
TEST_25151,yes
TEST_25152,2
TEST_25153,yes
TEST_25154,yes
TEST_25155,whiteike
TEST_25156,yes
TEST_25157,yes
TEST_25158,yes
TEST_25159,yes
TEST_25160,yes
TEST_25161,yes
TEST_25162,yes
TEST_25163,yes
TEST_25164,yes
TEST_25165,yes
TEST_25166,white
TEST_25167,on
TEST_25168,yes
TEST_25169,yes
TEST_25170,yes
TEST_25171,2
TEST_25172,yes
TEST_25173,2
TEST_25174,white
TEST_25175,yes
TEST_25176,yes
TEST_25177,right
TEST_25178,white
TEST_25179,white
TEST_25180,yes
TEST_25181,white
TEST_25182,yes
TEST_25183,yes
TEST_25184,yes
TEST_25185,yes
TEST_25186,on
TEST_25187,yes
TEST_25188,yes
TEST_25189,white
TEST_25190,white
TEST_25191,whiteaid
TEST_25192,2
TEST_25193,white
TEST_25194,yes
TEST_25195,yes
TEST_25196,yes
TEST_25197,2
TEST_25198,white
TEST_25199,2
TEST_25200,on
TEST_25201,2
TEST_25202,yes
TEST_25203,white
TEST_25204,yes
TEST_25205,yes
TEST_25206,yes
TEST_25207,yes
TEST_25208,2
TEST_25209,white
TEST_25210,white
TEST_25211,yes
TEST_25212,yes
TEST_25213,yes
TEST_25214,yes
TEST_25215,yes
TEST_25216,right
TEST_25217,yes
TEST_25218,yes
TEST_25219,yes
TEST_25220,yes
TEST_25221,yes
TEST_25222,white
TEST_25223,yes
TEST_25224,yes
TEST_25225,white
TEST_25226,white
TEST_25227,2
TEST_25228,yes
TEST_25229,2
TEST_25230,2
TEST_25231,yes
TEST_25232,white
TEST_25233,white
TEST_25234,white
TEST_25235,white
TEST_25236,to
TEST_25237,white
TEST_25238,white
TEST_25239,man
TEST_25240,yes
TEST_25241,white
TEST_25242,man
TEST_25243,white and white
TEST_25244,white
TEST_25245,white
TEST_25246,man
TEST_25247,on
TEST_25248,2
TEST_25249,white
TEST_25250,white
TEST_25251,right
TEST_25252,white
TEST_25253,yes
TEST_25254,white
TEST_25255,yes
TEST_25256,whitenis
TEST_25257,2
TEST_25258,2
TEST_25259,yes
TEST_25260,white
TEST_25261,yes
TEST_25262,white
TEST_25263,white
TEST_25264,white
TEST_25265,white
TEST_25266,whitechen
TEST_25267,no
TEST_25268,whitenis
TEST_25269,yes
TEST_25270,yes
TEST_25271,white
TEST_25272,yes
TEST_25273,yes
TEST_25274,2
TEST_25275,2
TEST_25276,2
TEST_25277,white
TEST_25278,yes
TEST_25279,white
TEST_25280,man
TEST_25281,whitenis
TEST_25282,white
TEST_25283,white
TEST_25284,white
TEST_25285,left
TEST_25286,yes
TEST_25287,whitecher
TEST_25288,white
TEST_25289,white
TEST_25290,whitechen
TEST_25291,yes
TEST_25292,yes
TEST_25293,yes
TEST_25294,white
TEST_25295,white
TEST_25296,white
TEST_25297,2
TEST_25298,yes
TEST_25299,white
TEST_25300,2
TEST_25301,yes
TEST_25302,white
TEST_25303,yes
TEST_25304,white
TEST_25305,white
TEST_25306,2
TEST_25307,2
TEST_25308,2
TEST_25309,white
TEST_25310,yes
TEST_25311,yes
TEST_25312,white
TEST_25313,white
TEST_25314,man
TEST_25315,white
TEST_25316,white
TEST_25317,whitenis
TEST_25318,yes
TEST_25319,yes
TEST_25320,2
TEST_25321,yes
TEST_25322,white
TEST_25323,yes
TEST_25324,2
TEST_25325,yes
TEST_25326,yes
TEST_25327,whiteing
TEST_25328,white
TEST_25329,on
TEST_25330,white
TEST_25331,white
TEST_25332,yes
TEST_25333,yes
TEST_25334,yes
TEST_25335,2
TEST_25336,yes
TEST_25337,yes
TEST_25338,white
TEST_25339,white
TEST_25340,white
TEST_25341,white:45
TEST_25342,yes
TEST_25343,yes
TEST_25344,yes
TEST_25345,2
TEST_25346,yes
TEST_25347,yes
TEST_25348,yes
TEST_25349,white
TEST_25350,whiteike
TEST_25351,2 inches
TEST_25352,yes
TEST_25353,yes
TEST_25354,white
TEST_25355,white
TEST_25356,white
TEST_25357,white
TEST_25358,to
TEST_25359,yes
TEST_25360,white
TEST_25361,white
TEST_25362,2
TEST_25363,white
TEST_25364,whitechen
TEST_25365,whitenis
TEST_25366,yes
TEST_25367,yes
TEST_25368,white
TEST_25369,yes
TEST_25370,to
TEST_25371,yes
TEST_25372,white
TEST_25373,yes
TEST_25374,yes
TEST_25375,on
TEST_25376,2
TEST_25377,yes
TEST_25378,yes
TEST_25379,yes
TEST_25380,yes
TEST_25381,white
TEST_25382,white
TEST_25383,white
TEST_25384,yes
TEST_25385,white
TEST_25386,on
TEST_25387,white
TEST_25388,white
TEST_25389,white
TEST_25390,white
TEST_25391,yes
TEST_25392,to
TEST_25393,white
TEST_25394,whitechen
TEST_25395,yes
TEST_25396,yes
TEST_25397,white
TEST_25398,white
TEST_25399,yes
TEST_25400,yes
TEST_25401,white
TEST_25402,whiteike
TEST_25403,yes
TEST_25404,yes
TEST_25405,2
TEST_25406,no
TEST_25407,2
TEST_25408,yes
TEST_25409,white
TEST_25410,white
TEST_25411,white
TEST_25412,to
TEST_25413,yes
TEST_25414,left
TEST_25415,white
TEST_25416,white
TEST_25417,white
TEST_25418,yes
TEST_25419,white
TEST_25420,white
TEST_25421,yes
TEST_25422,2
TEST_25423,white
TEST_25424,yes
TEST_25425,yes
TEST_25426,white
TEST_25427,yes
TEST_25428,2
TEST_25429,yes
TEST_25430,white
TEST_25431,white
TEST_25432,white
TEST_25433,yes
TEST_25434,yes
TEST_25435,white:45
TEST_25436,yes
TEST_25437,white
TEST_25438,yes
TEST_25439,yes
TEST_25440,white
TEST_25441,white
TEST_25442,whiteph
TEST_25443,yes
TEST_25444,white
TEST_25445,2
TEST_25446,white
TEST_25447,white
TEST_25448,white
TEST_25449,yes
TEST_25450,white
TEST_25451,white
TEST_25452,white
TEST_25453,yes
TEST_25454,white
TEST_25455,white
TEST_25456,yes
TEST_25457,yes
TEST_25458,white
TEST_25459,yes
TEST_25460,2
TEST_25461,yes
TEST_25462,yes
TEST_25463,yes
TEST_25464,white
TEST_25465,white
TEST_25466,white
TEST_25467,2
TEST_25468,yes
TEST_25469,yes
TEST_25470,yes
TEST_25471,white
TEST_25472,yes
TEST_25473,yes
TEST_25474,white
TEST_25475,right
TEST_25476,white
TEST_25477,yes
TEST_25478,white
TEST_25479,on
TEST_25480,whitenis
TEST_25481,whiteike
TEST_25482,white
TEST_25483,2
TEST_25484,white
TEST_25485,whiterow
TEST_25486,white
TEST_25487,yes
TEST_25488,white
TEST_25489,to
TEST_25490,on
TEST_25491,white
TEST_25492,white
TEST_25493,white
TEST_25494,yes
TEST_25495,2
TEST_25496,white
TEST_25497,white
TEST_25498,yes
TEST_25499,left
TEST_25500,white
TEST_25501,yes
TEST_25502,yes
TEST_25503,yes
TEST_25504,yes
TEST_25505,yes
TEST_25506,2
TEST_25507,white
TEST_25508,yes
TEST_25509,white
TEST_25510,white
TEST_25511,white
TEST_25512,2
TEST_25513,white
TEST_25514,yes
TEST_25515,yes
TEST_25516,white
TEST_25517,yes
TEST_25518,white
TEST_25519,white
TEST_25520,white
TEST_25521,yes
TEST_25522,2
TEST_25523,white
TEST_25524,2
TEST_25525,yes
TEST_25526,2
TEST_25527,2
TEST_25528,yes
TEST_25529,2
TEST_25530,yes
TEST_25531,yes
TEST_25532,white
TEST_25533,white
TEST_25534,white
TEST_25535,white
TEST_25536,yes
TEST_25537,white
TEST_25538,yes
TEST_25539,white
TEST_25540,left
TEST_25541,white
TEST_25542,yes
TEST_25543,2
TEST_25544,yes
TEST_25545,white
TEST_25546,white
TEST_25547,white:45
TEST_25548,yes
TEST_25549,yes
TEST_25550,white
TEST_25551,white
TEST_25552,white
TEST_25553,yes
TEST_25554,yes
TEST_25555,yes
TEST_25556,white
TEST_25557,white
TEST_25558,white
TEST_25559,yes
TEST_25560,yes
TEST_25561,yes
TEST_25562,white
TEST_25563,white
TEST_25564,yes
TEST_25565,white
TEST_25566,yes
TEST_25567,yes
TEST_25568,white
TEST_25569,yes
TEST_25570,yes
TEST_25571,yes
TEST_25572,yes
TEST_25573,yes
TEST_25574,white
TEST_25575,white
TEST_25576,white
TEST_25577,yes
TEST_25578,yes
TEST_25579,yes
TEST_25580,white
TEST_25581,white
TEST_25582,white
TEST_25583,white and white
TEST_25584,white
TEST_25585,white:45
TEST_25586,white
TEST_25587,yes
TEST_25588,yes
TEST_25589,to
TEST_25590,white
TEST_25591,yes
TEST_25592,white
TEST_25593,to
TEST_25594,yes
TEST_25595,yes
TEST_25596,yes
TEST_25597,to
TEST_25598,2
TEST_25599,white
TEST_25600,yes
TEST_25601,yes
TEST_25602,yes
TEST_25603,yes
TEST_25604,yes
TEST_25605,yes
TEST_25606,white
TEST_25607,2
TEST_25608,white
TEST_25609,white
TEST_25610,white
TEST_25611,white
TEST_25612,white
TEST_25613,yes
TEST_25614,whiteanas
TEST_25615,white
TEST_25616,whiteaid
TEST_25617,yes
TEST_25618,white
TEST_25619,on
TEST_25620,yes
TEST_25621,white
TEST_25622,white
TEST_25623,yes
TEST_25624,white
TEST_25625,white
TEST_25626,white
TEST_25627,yes
TEST_25628,yes
TEST_25629,2
TEST_25630,left
TEST_25631,yes
TEST_25632,white
TEST_25633,whiteike
TEST_25634,whiteii
TEST_25635,white
TEST_25636,white
TEST_25637,white
TEST_25638,yes
TEST_25639,yes
TEST_25640,2 feet
TEST_25641,white
TEST_25642,yes
TEST_25643,yes
TEST_25644,white
TEST_25645,white
TEST_25646,2
TEST_25647,yes
TEST_25648,white
TEST_25649,white
TEST_25650,yes
TEST_25651,white
TEST_25652,yes
TEST_25653,yes
TEST_25654,white
TEST_25655,yes
TEST_25656,yes
TEST_25657,white
TEST_25658,white
TEST_25659,white
TEST_25660,white
TEST_25661,yes
TEST_25662,white
TEST_25663,yes
TEST_25664,yes
TEST_25665,yes
TEST_25666,yes
TEST_25667,2
TEST_25668,2
TEST_25669,white
TEST_25670,yes
TEST_25671,white
TEST_25672,yes
TEST_25673,yes
TEST_25674,yes
TEST_25675,2
TEST_25676,2
TEST_25677,white
TEST_25678,yes
TEST_25679,white
TEST_25680,white
TEST_25681,yes
TEST_25682,white
TEST_25683,yes
TEST_25684,yes
TEST_25685,yes
TEST_25686,yes
TEST_25687,white
TEST_25688,white
TEST_25689,white
TEST_25690,white
TEST_25691,white
TEST_25692,white
TEST_25693,white
TEST_25694,yes
TEST_25695,yes
TEST_25696,yes
TEST_25697,white
TEST_25698,white
TEST_25699,yes
TEST_25700,whiteizza
TEST_25701,whiteccoli
TEST_25702,white
TEST_25703,yes
TEST_25704,yes
TEST_25705,2
TEST_25706,white
TEST_25707,on
TEST_25708,2
TEST_25709,yes
TEST_25710,whiteizza
TEST_25711,white
TEST_25712,whiteike
TEST_25713,yes
TEST_25714,yes
TEST_25715,yes
TEST_25716,yes
TEST_25717,white
TEST_25718,white
TEST_25719,white
TEST_25720,2
TEST_25721,white
TEST_25722,whitechup
TEST_25723,2
TEST_25724,white
TEST_25725,white
TEST_25726,yes
TEST_25727,yes
TEST_25728,yes
TEST_25729,yes
TEST_25730,2
TEST_25731,yes
TEST_25732,white
TEST_25733,white
TEST_25734,white
TEST_25735,white
TEST_25736,white
TEST_25737,white
TEST_25738,white
TEST_25739,yes
TEST_25740,yes
TEST_25741,2
TEST_25742,2
TEST_25743,yes
TEST_25744,2
TEST_25745,white
TEST_25746,yes
TEST_25747,yes
TEST_25748,yes
TEST_25749,yes
TEST_25750,white
TEST_25751,white
TEST_25752,yes
TEST_25753,yes
TEST_25754,white so
TEST_25755,yes
TEST_25756,yes
TEST_25757,yes
TEST_25758,on
TEST_25759,white
TEST_25760,whiteike
TEST_25761,2
TEST_25762,yes
TEST_25763,yes
TEST_25764,white
TEST_25765,yes
TEST_25766,white
TEST_25767,white
TEST_25768,whitenis
TEST_25769,white
TEST_25770,white
TEST_25771,2
TEST_25772,white
TEST_25773,yes
TEST_25774,yes
TEST_25775,white
TEST_25776,white
TEST_25777,yes
TEST_25778,yes
TEST_25779,yes
TEST_25780,yes
TEST_25781,yes
TEST_25782,yes
TEST_25783,yes
TEST_25784,yes
TEST_25785,white
TEST_25786,yes
TEST_25787,white
TEST_25788,white
TEST_25789,white
TEST_25790,white
TEST_25791,yes
TEST_25792,2
TEST_25793,white
TEST_25794,white
TEST_25795,to
TEST_25796,white
TEST_25797,yes
TEST_25798,on
TEST_25799,white
TEST_25800,white
TEST_25801,white
TEST_25802,yes
TEST_25803,white
TEST_25804,whiteccoli
TEST_25805,white
TEST_25806,2
TEST_25807,yes
TEST_25808,white
TEST_25809,yes
TEST_25810,yes
TEST_25811,white
TEST_25812,white
TEST_25813,yes
TEST_25814,2
TEST_25815,yes
TEST_25816,2
TEST_25817,man
TEST_25818,white
TEST_25819,2
TEST_25820,yes
TEST_25821,yes
TEST_25822,2
TEST_25823,white
TEST_25824,yes
TEST_25825,on
TEST_25826,yes
TEST_25827,yes
TEST_25828,yes
TEST_25829,yes
TEST_25830,yes
TEST_25831,white
TEST_25832,yes
TEST_25833,yes
TEST_25834,white
TEST_25835,yes
TEST_25836,yes
TEST_25837,white
TEST_25838,on
TEST_25839,yes
TEST_25840,no
TEST_25841,white
TEST_25842,white
TEST_25843,white
TEST_25844,2
TEST_25845,white
TEST_25846,yes
TEST_25847,yes
TEST_25848,2
TEST_25849,whiteccoli
TEST_25850,yes
TEST_25851,white
TEST_25852,2
TEST_25853,2
TEST_25854,white
TEST_25855,white
TEST_25856,yes
TEST_25857,white
TEST_25858,yes
TEST_25859,yes
TEST_25860,yes
TEST_25861,white
TEST_25862,2
TEST_25863,yes
TEST_25864,yes
TEST_25865,white
TEST_25866,white
TEST_25867,white
TEST_25868,yes
TEST_25869,whitenis
TEST_25870,white:
TEST_25871,on
TEST_25872,yes
TEST_25873,2
TEST_25874,2
TEST_25875,white
TEST_25876,yes
TEST_25877,2
TEST_25878,white
TEST_25879,2
TEST_25880,yes
TEST_25881,white
TEST_25882,2
TEST_25883,yes
TEST_25884,white
TEST_25885,whitenis
TEST_25886,to
TEST_25887,white
TEST_25888,white
TEST_25889,to
TEST_25890,white
TEST_25891,yes
TEST_25892,2
TEST_25893,white
TEST_25894,yes
TEST_25895,white
TEST_25896,whiteing
TEST_25897,yes
TEST_25898,white
TEST_25899,white
TEST_25900,white
TEST_25901,white
TEST_25902,white
TEST_25903,on
TEST_25904,yes
TEST_25905,yes
TEST_25906,2
TEST_25907,yes
TEST_25908,yes
TEST_25909,2
TEST_25910,white
TEST_25911,2
TEST_25912,yes
TEST_25913,white
TEST_25914,2
TEST_25915,yes
TEST_25916,white
TEST_25917,white
TEST_25918,white
TEST_25919,white
TEST_25920,yes
TEST_25921,2
TEST_25922,2
TEST_25923,white
TEST_25924,yes
TEST_25925,white
TEST_25926,yes
TEST_25927,yes
TEST_25928,yes
TEST_25929,2
TEST_25930,yes
TEST_25931,on
TEST_25932,white
TEST_25933,on
TEST_25934,yes
TEST_25935,yes
TEST_25936,yes
TEST_25937,yes
TEST_25938,white
TEST_25939,yes
TEST_25940,2
TEST_25941,white
TEST_25942,white
TEST_25943,yes
TEST_25944,2
TEST_25945,yes
TEST_25946,yes
TEST_25947,yes
TEST_25948,white
TEST_25949,white
TEST_25950,white
TEST_25951,on
TEST_25952,yes
TEST_25953,yes
TEST_25954,white
TEST_25955,yes
TEST_25956,yes
TEST_25957,white
TEST_25958,yes
TEST_25959,yes
TEST_25960,to
TEST_25961,2
TEST_25962,white
TEST_25963,2
TEST_25964,no
TEST_25965,2
TEST_25966,yes
TEST_25967,2
TEST_25968,white
TEST_25969,yes
TEST_25970,yes
TEST_25971,on
TEST_25972,2
TEST_25973,yes
TEST_25974,yes
TEST_25975,no
TEST_25976,yes
TEST_25977,white
TEST_25978,yes
TEST_25979,yes
TEST_25980,yes
TEST_25981,yes
TEST_25982,yes
TEST_25983,white
TEST_25984,yes
TEST_25985,2
TEST_25986,on
TEST_25987,white
TEST_25988,2
TEST_25989,white steel
TEST_25990,yes
TEST_25991,yes
TEST_25992,white
TEST_25993,yes
TEST_25994,white
TEST_25995,white
TEST_25996,yes
TEST_25997,left
TEST_25998,2
TEST_25999,white
TEST_26000,yes
TEST_26001,yes
TEST_26002,on
TEST_26003,white
TEST_26004,white
TEST_26005,yes
TEST_26006,yes
TEST_26007,white
TEST_26008,yes
TEST_26009,2
TEST_26010,yes
TEST_26011,yes
TEST_26012,white
TEST_26013,whiteelta
TEST_26014,2
TEST_26015,yes
TEST_26016,white
TEST_26017,white
TEST_26018,white
TEST_26019,2
TEST_26020,2
TEST_26021,2
TEST_26022,2
TEST_26023,white
TEST_26024,yes
TEST_26025,yes
TEST_26026,yes
TEST_26027,white
TEST_26028,yes
TEST_26029,white
TEST_26030,white
TEST_26031,white
TEST_26032,yes
TEST_26033,white
TEST_26034,yes
TEST_26035,white
TEST_26036,2
TEST_26037,yes
TEST_26038,on
TEST_26039,white
TEST_26040,white
TEST_26041,yes
TEST_26042,yes
TEST_26043,white
TEST_26044,to
TEST_26045,yes
TEST_26046,yes
TEST_26047,yes
TEST_26048,yes
TEST_26049,white
TEST_26050,white
TEST_26051,white
TEST_26052,yes
TEST_26053,on
TEST_26054,yes
TEST_26055,white
TEST_26056,white
TEST_26057,white
TEST_26058,2
TEST_26059,yes
TEST_26060,yes
TEST_26061,white
TEST_26062,2
TEST_26063,2
TEST_26064,left
TEST_26065,yes
TEST_26066,whitechen
TEST_26067,white
TEST_26068,yes
TEST_26069,yes
TEST_26070,2
TEST_26071,white
TEST_26072,white
TEST_26073,white steel
TEST_26074,white
TEST_26075,yes
TEST_26076,yes
TEST_26077,white
TEST_26078,2
TEST_26079,yes
TEST_26080,white
TEST_26081,whitenis
TEST_26082,whitechen
TEST_26083,left
TEST_26084,on
TEST_26085,white
TEST_26086,yes
TEST_26087,2
TEST_26088,yes
TEST_26089,yes
TEST_26090,white
TEST_26091,yes
TEST_26092,yes
TEST_26093,yes
TEST_26094,2
TEST_26095,2
TEST_26096,yes
TEST_26097,yes
TEST_26098,white
TEST_26099,white
